date	close	x	FIELD4
03-May-11	92210	1304446505	
04-May-11	184338	1304532905	
05-May-11	76387	1304619305	
06-May-11	98543	1304705705	
07-May-11	99882	1304792105	
08-May-11	79448	1304878505	
09-May-11	72603	1304964905	
10-May-11	104592	1305051305	
11-May-11	114243	1305137705	
12-May-11	101674	1305224105	
13-May-11	324020	1305310505	
14-May-11	656162	1305396905	
15-May-11	272130	1305483305	
16-May-11	62341	1305569705	
17-May-11	138205	1305656105	
18-May-11	80290	1305742505	
19-May-11	55649	1305828905	
20-May-11	61492	1305915305	
21-May-11	428152	1306001705	
22-May-11	249531	1306088105	
23-May-11	88140	1306174505	
24-May-11	57121	1306260905	
25-May-11	75461	1306347305	
26-May-11	88823	1306433705	
27-May-11	348801	1306520105	
28-May-11	47743	1306606505	
29-May-11	61952	1306692905	
30-May-11	48576	1306779305	
31-May-11	67042	1306865705	
01-Jun-11	62936	1306952105	
02-Jun-11	81061	1307038505	
03-Jun-11	155241	1307124905	
04-Jun-11	87414	1307211305	
05-Jun-11	91087	1307297705	
06-Jun-11	108682	1307384105	
07-Jun-11	71549	1307470505	
08-Jun-11	153860	1307556905	
09-Jun-11	177348	1307643305	
10-Jun-11	109826	1307729705	
11-Jun-11	154088	1307816105	
12-Jun-11	620400	1307902505	
13-Jun-11	154170	1307988905	
14-Jun-11	298363	1308075305	
15-Jun-11	122562	1308161705	
16-Jun-11	132251	1308248105	
17-Jun-11	152927	1308334505	
18-Jun-11	116204	1308420905	
19-Jun-11	112599	1308507305	
20-Jun-11	836861	1308593705	
21-Jun-11	114264	1308680105	
22-Jun-11	122507	1308766505	
23-Jun-11	475995	1308852905	
24-Jun-11	106146	1308939305	
25-Jun-11	110463	1309025705	
26-Jun-11	62915	1309112105	
27-Jun-11	96966	1309198505	
28-Jun-11	150062	1309284905	
29-Jun-11	78893	1309371305	
30-Jun-11	99849	1309457705	
01-Jul-11	101842	1309544105	
02-Jul-11	91032	1309630505	
03-Jul-11	44020	1309716905	
04-Jul-11	60738	1309803305	
05-Jul-11	86599	1309889705	
06-Jul-11	86477	1309976105	
07-Jul-11	64076	1310062505	
08-Jul-11	49867	1310148905	
09-Jul-11	50930	1310235305	
10-Jul-11	51957	1310321705	
11-Jul-11	68593	1310408105	
12-Jul-11	56751	1310494505	
13-Jul-11	55376	1310580905	
14-Jul-11	50253	1310667305	
15-Jul-11	49800	1310753705	
16-Jul-11	43349	1310840105	
17-Jul-11	46909	1310926505	
18-Jul-11	187452	1311012905	
19-Jul-11	78884	1311099305	
20-Jul-11	56113	1311185705	
21-Jul-11	56555	1311272105	
22-Jul-11	57368	1311358505	
23-Jul-11	53874	1311444905	
24-Jul-11	41421	1311531305	
25-Jul-11	69025	1311617705	
26-Jul-11	61760	1311704105	
27-Jul-11	62083	1311790505	
28-Jul-11	92723	1311876905	
29-Jul-11	81460	1311963305	
30-Jul-11	49809	1312049705	
31-Jul-11	53514	1312136105	
01-Aug-11	57864	1312222505	
02-Aug-11	86516	1312308905	
03-Aug-11	94777	1312395305	
04-Aug-11	83388	1312481705	
05-Aug-11	117231	1312568105	
06-Aug-11	68224	1312654505	
07-Aug-11	130394	1312740905	
08-Aug-11	171236	1312827305	
09-Aug-11	69302	1312913705	
10-Aug-11	59908	1313000105	
11-Aug-11	55274	1313086505	
12-Aug-11	55909	1313172905	
13-Aug-11	44865	1313259305	
14-Aug-11	56161	1313345705	
15-Aug-11	66808	1313432105	
16-Aug-11	54361	1313518505	
17-Aug-11	63047	1313604905	
18-Aug-11	87101	1313691305	
19-Aug-11	55157	1313777705	
20-Aug-11	46651	1313864105	
21-Aug-11	40907	1313950505	
22-Aug-11	56422	1314036905	
23-Aug-11	47574	1314123305	
24-Aug-11	65331	1314209705	
25-Aug-11	131799	1314296105	
26-Aug-11	80982	1314382505	
27-Aug-11	1130325	1314468905	
28-Aug-11	39104	1314555305	
29-Aug-11	41172	1314641705	
30-Aug-11	49082	1314728105	
31-Aug-11	49554	1314814505	
01-Sep-11	56648	1314900905	
02-Sep-11	56115	1314987305	
03-Sep-11	43347	1315073705	
04-Sep-11	66163	1315160105	
05-Sep-11	80592	1315246505	
06-Sep-11	84364	1315332905	
07-Sep-11	128531	1315419305	
08-Sep-11	62044	1315505705	
09-Sep-11	127883	1315592105	
10-Sep-11	74357	1315678505	
11-Sep-11	763603	1315764905	
12-Sep-11	80030	1315851305	
13-Sep-11	56214	1315937705	
14-Sep-11	78213	1316024105	
15-Sep-11	52444	1316110505	
16-Sep-11	88805	1316196905	
17-Sep-11	68373	1316283305	
18-Sep-11	56328	1316369705	
19-Sep-11	69693	1316456105	
20-Sep-11	81908	1316542505	
21-Sep-11	121113	1316628905	
22-Sep-11	74744	1316715305	
23-Sep-11	56265	1316801705	
24-Sep-11	66736	1316888105	
25-Sep-11	53301	1316974505	
26-Sep-11	65547	1317060905	
27-Sep-11	79585	1317147305	
28-Sep-11	65164	1317233705	
29-Sep-11	50305	1317320105	
30-Sep-11	60258	1317406505	
01-Oct-11	70623	1317492905	
02-Oct-11	54094	1317579305	
03-Oct-11	52570	1317665705	
04-Oct-11	69864	1317752105	
05-Oct-11	79500	1317838505	
06-Oct-11	134238	1317924905	
07-Oct-11	87797	1318011305	
08-Oct-11	104100	1318097705	
09-Oct-11	74440	1318184105	
10-Oct-11	55810	1318270505	
11-Oct-11	78723	1318356905	
12-Oct-11	70334	1318443305	
13-Oct-11	71841	1318529705	
14-Oct-11	76909	1318616105	
15-Oct-11	75300	1318702505	
16-Oct-11	56120	1318788905	
17-Oct-11	117624	1318875305	
18-Oct-11	103352	1318961705	
19-Oct-11	90904	1319048105	
20-Oct-11	124854	1319134505	
21-Oct-11	95345	1319220905	
22-Oct-11	96049	1319307305	
23-Oct-11	105599	1319393705	
24-Oct-11	94834	1319480105	
25-Oct-11	111223	1319566505	
26-Oct-11	121547	1319652905	
27-Oct-11	77823	1319739305	
28-Oct-11	122437	1319825705	
29-Oct-11	188686	1319912105	
30-Oct-11	79972	1319998505	
31-Oct-11	84760	1320084905	
01-Nov-11	126458	1320171305	
02-Nov-11	138314	1320257705	
03-Nov-11	114474	1320344105	
04-Nov-11	103368	1320430505	
05-Nov-11	111722	1320516905	
06-Nov-11	80316	1320603305	
07-Nov-11	65214	1320689705	
08-Nov-11	117148	1320776105	
09-Nov-11	259879	1320862505	
10-Nov-11	124976	1320948905	
11-Nov-11	140066	1321035305	
12-Nov-11	78593	1321121705	
13-Nov-11	78550	1321208105	
14-Nov-11	123034	1321294505	
15-Nov-11	164076	1321380905	
16-Nov-11	1404997	1321467305	
17-Nov-11	2577739	1321553705	
18-Nov-11	2876441	1321640105	
19-Nov-11	2397237	1321726505	
20-Nov-11	657977	1321812905	
21-Nov-11	1162237	1321899305	
22-Nov-11	1667159	1321985705	
23-Nov-11	1146873	1322072105	
24-Nov-11	170706	1322158505	
25-Nov-11	177547	1322244905	
26-Nov-11	176376	1322331305	
27-Nov-11	1115079	1322417705	
28-Nov-11	2650759	1322504105	
29-Nov-11	2047500	1322590505	
30-Nov-11	4727510	1322676905	
01-Dec-11	2459820	1322763305	
02-Dec-11	3308930	1322849705	
03-Dec-11	3682124	1322936105	
04-Dec-11	3204551	1323022505	
05-Dec-11	1883357	1323108905	
06-Dec-11	5825066	1323195305	
07-Dec-11	5313161	1323281705	
08-Dec-11	3900983	1323368105	
09-Dec-11	1170427	1323454505	
10-Dec-11	324851	1323540905	
11-Dec-11	269281	1323627305	
12-Dec-11	323120	1323713705	
13-Dec-11	162446	1323800105	
14-Dec-11	127687	1323886505	
15-Dec-11	141814	1323972905	
16-Dec-11	161418	1324059305	
17-Dec-11	132783	1324145705	
18-Dec-11	80667	1324232105	
19-Dec-11	132682	1324318505	
20-Dec-11	197252	1324404905	
21-Dec-11	164386	1324491305	
22-Dec-11	105090	1324577705	
23-Dec-11	96289	1324664105	
24-Dec-11	84429	1324750505	
25-Dec-11	66063	1324836905	
26-Dec-11	83490	1324923305	
27-Dec-11	82715	1325009705	
28-Dec-11	93300	1325096105	
29-Dec-11	116367	1325182505	
30-Dec-11	84444	1325268905	
31-Dec-11	83180	1325355305	
01-Jan-12	168855	1325441705	
02-Jan-12	103335	1325528105	
03-Jan-12	84487	1325614505	
04-Jan-12	118758	1325700905	
05-Jan-12	211068	1325787305	
06-Jan-12	173644	1325873705	
07-Jan-12	104557	1325960105	
08-Jan-12	80489	1326046505	
09-Jan-12	150094	1326132905	
10-Jan-12	107633	1326219305	
11-Jan-12	109663	1326305705	
12-Jan-12	79120	1326392105	
13-Jan-12	171761	1326478505	
14-Jan-12	123925	1326564905	
15-Jan-12	79372	1326651305	
16-Jan-12	127665	1326737705	
17-Jan-12	145102	1326824105	
18-Jan-12	153419	1326910505	
19-Jan-12	124975	1326996905	
20-Jan-12	146398	1327083305	
21-Jan-12	92748	1327169705	
22-Jan-12	62236	1327256105	
23-Jan-12	70085	1327342505	
24-Jan-12	96848	1327428905	
25-Jan-12	118374	1327515305	
26-Jan-12	130921	1327601705	
27-Jan-12	141718	1327688105	
28-Jan-12	84212	1327774505	
29-Jan-12	94613	1327860905	
30-Jan-12	82758	1327947305	
31-Jan-12	84150	1328033705	
01-Feb-12	140076	1328120105	
02-Feb-12	139333	1328206505	
03-Feb-12	117984	1328292905	
04-Feb-12	136722	1328379305	
05-Feb-12	110844	1328465705	
06-Feb-12	118829	1328552105	
07-Feb-12	113991	1328638505	
08-Feb-12	102272	1328724905	
09-Feb-12	92417	1328811305	
10-Feb-12	91333	1328897705	
11-Feb-12	103158	1328984105	
12-Feb-12	141274	1329070505	
13-Feb-12	136595	1329156905	
14-Feb-12	381705	1329243305	
15-Feb-12	429552	1329329705	
16-Feb-12	274715	1329416105	
17-Feb-12	188725	1329502505	
18-Feb-12	117067	1329588905	
19-Feb-12	81468	1329675305	
20-Feb-12	105324	1329761705	
21-Feb-12	103033	1329848105	
22-Feb-12	146255	1329934505	
23-Feb-12	125333	1330020905	
24-Feb-12	167523	1330107305	
25-Feb-12	181916	1330193705	
26-Feb-12	89343	1330280105	
27-Feb-12	91803	1330366505	
28-Feb-12	117586	1330452905	
29-Feb-12	104815	1330539305	
01-Mar-12	159214	1330625705	
02-Mar-12	233408	1330712105	
03-Mar-12	158572	1330798505	
04-Mar-12	96622	1330884905	
05-Mar-12	88589	1330971305	
06-Mar-12	116310	1331057705	
07-Mar-12	110238	1331144105	
08-Mar-12	97057	1331230505	
09-Mar-12	107066	1331316905	
10-Mar-12	102401	1331403305	
11-Mar-12	73297	1331489705	
12-Mar-12	108891	1331576105	
13-Mar-12	135029	1331662505	
14-Mar-12	118761	1331748905	
15-Mar-12	156955	1331835305	
16-Mar-12	138815	1331921705	
17-Mar-12	89781	1332008105	
18-Mar-12	90067	1332094505	
19-Mar-12	115337	1332180905	
20-Mar-12	122659	1332267305	
21-Mar-12	146266	1332353705	
22-Mar-12	126082	1332440105	
23-Mar-12	127626	1332526505	
24-Mar-12	103797	1332612905	
25-Mar-12	126527	1332699305	
26-Mar-12	111346	1332785705	
27-Mar-12	136448	1332872105	
28-Mar-12	134818	1332958505	
29-Mar-12	142839	1333044905	
30-Mar-12	138699	1333131305	
31-Mar-12	114701	1333217705	
01-Apr-12	91777	1333304105	
02-Apr-12	111515	1333390505	
03-Apr-12	153329	1333476905	
04-Apr-12	156515	1333563305	
05-Apr-12	167750	1333649705	
06-Apr-12	180108	1333736105	
07-Apr-12	108965	1333822505	
08-Apr-12	85880	1333908905	
09-Apr-12	258683	1333995305	
10-Apr-12	256832	1334081705	
11-Apr-12	139353	1334168105	
12-Apr-12	255538	1334254505	
13-Apr-12	194199	1334340905	
14-Apr-12	187669	1334427305	
15-Apr-12	86481	1334513705	
16-Apr-12	163626	1334600105	
17-Apr-12	218911	1334686505	
18-Apr-12	177576	1334772905	
19-Apr-12	200127	1334859305	
20-Apr-12	222789	1334945705	
21-Apr-12	170294	1335032105	
22-Apr-12	176558	1335118505	
23-Apr-12	117304	1335204905	
24-Apr-12	155892	1335291305	
25-Apr-12	152672	1335377705	
26-Apr-12	204850	1335464105	
27-Apr-12	146063	1335550505	
28-Apr-12	132702	1335636905	
29-Apr-12	159552	1335723305	
30-Apr-12	114217	1335809705	
01-May-12	153169	1335896105	
02-May-12	154490	1335982505	
03-May-12	175809	1336068905	
04-May-12	142735	1336155305	
05-May-12	145974	1336241705	
06-May-12	195711	1336328105	
07-May-12	175687	1336414505	
08-May-12	171910	1336500905	
09-May-12	223474	1336587305	
10-May-12	234320	1336673705	
11-May-12	226329	1336760105	
12-May-12	173582	1336846505	
13-May-12	142362	1336932905	
14-May-12	140318	1337019305	
15-May-12	225197	1337105705	
16-May-12	187810	1337192105	
17-May-12	160678	1337278505	
18-May-12	256286	1337364905	
19-May-12	148747	1337451305	
20-May-12	148100	1337537705	
21-May-12	212254	1337624105	
22-May-12	273824	1337710505	
23-May-12	210483	1337796905	
24-May-12	152568	1337883305	
25-May-12	161432	1337969705	
26-May-12	143467	1338056105	
27-May-12	133162	1338142505	
28-May-12	149480	1338228905	
29-May-12	200435	1338315305	
30-May-12	198600	1338401705	
31-May-12	211059	1338488105	
01-Jun-12	620177	1338574505	
02-Jun-12	187427	1338660905	
03-Jun-12	113586	1338747305	
04-Jun-12	210401	1338833705	
05-Jun-12	240143	1338920105	
06-Jun-12	194682	1339006505	
07-Jun-12	222169	1339092905	
08-Jun-12	245424	1339179305	
09-Jun-12	230720	1339265705	
10-Jun-12	151322	1339352105	
11-Jun-12	176125	1339438505	
12-Jun-12	204751	1339524905	
13-Jun-12	264527	1339611305	
14-Jun-12	180477	1339697705	
15-Jun-12	202779	1339784105	
16-Jun-12	269180	1339870505	
17-Jun-12	160772	1339956905	
18-Jun-12	195271	1340043305	
19-Jun-12	216607	1340129705	
20-Jun-12	255335	1340216105	
21-Jun-12	189732	1340302505	
22-Jun-12	246541	1340388905	
23-Jun-12	158650	1340475305	
24-Jun-12	266424	1340561705	
25-Jun-12	185586	1340648105	
26-Jun-12	299260	1340734505	
27-Jun-12	241559	1340820905	
28-Jun-12	231983	1340907305	
29-Jun-12	148066	1340993705	
30-Jun-12	143265	1341080105	
01-Jul-12	100010	1341166505	
02-Jul-12	144843	1341252905	
03-Jul-12	279930	1341339305	
04-Jul-12	229940	1341425705	
05-Jul-12	182314	1341512105	
06-Jul-12	196760	1341598505	
07-Jul-12	161200	1341684905	
08-Jul-12	128522	1341771305	
09-Jul-12	186366	1341857705	
10-Jul-12	242268	1341944105	
11-Jul-12	207269	1342030505	
12-Jul-12	241800	1342116905	
13-Jul-12	317339	1342203305	
14-Jul-12	303924	1342289705	
15-Jul-12	147666	1342376105	
16-Jul-12	200425	1342462505	
17-Jul-12	411541	1342548905	
18-Jul-12	293536	1342635305	
19-Jul-12	184476	1342721705	
20-Jul-12	248806	1342808105	
21-Jul-12	228266	1342894505	
22-Jul-12	138685	1342980905	
23-Jul-12	199655	1343067305	
24-Jul-12	226600	1343153705	
25-Jul-12	194555	1343240105	
26-Jul-12	240325	1343326505	
27-Jul-12	166097	1343412905	
28-Jul-12	137658	1343499305	
29-Jul-12	130737	1343585705	
30-Jul-12	155641	1343672105	
31-Jul-12	303817	1343758505	
01-Aug-12	272383	1343844905	
02-Aug-12	269419	1343931305	
03-Aug-12	266317	1344017705	
04-Aug-12	168604	1344104105	
05-Aug-12	142755	1344190505	
06-Aug-12	178831	1344276905	
07-Aug-12	191484	1344363305	
08-Aug-12	199337	1344449705	
09-Aug-12	240172	1344536105	
10-Aug-12	215118	1344622505	
11-Aug-12	145931	1344708905	
12-Aug-12	96764	1344795305	
13-Aug-12	178247	1344881705	
14-Aug-12	242064	1344968105	
15-Aug-12	176895	1345054505	
16-Aug-12	202852	1345140905	
17-Aug-12	217006	1345227305	
18-Aug-12	270117	1345313705	
19-Aug-12	363658	1345400105	
20-Aug-12	676367	1345486505	
21-Aug-12	305514	1345572905	
22-Aug-12	364458	1345659305	
23-Aug-12	258872	1345745705	
24-Aug-12	216717	1345832105	
25-Aug-12	238920	1345918505	
26-Aug-12	185106	1346004905	
27-Aug-12	276595	1346091305	
28-Aug-12	227808	1346177705	
29-Aug-12	244092	1346264105	
30-Aug-12	228492	1346350505	
31-Aug-12	380184	1346436905	
01-Sep-12	154330	1346523305	
02-Sep-12	132180	1346609705	
03-Sep-12	172793	1346696105	
04-Sep-12	237416	1346782505	
05-Sep-12	213133	1346868905	
06-Sep-12	290474	1346955305	
07-Sep-12	192472	1347041705	
08-Sep-12	177497	1347128105	
09-Sep-12	342560	1347214505	
10-Sep-12	419036	1347300905	
11-Sep-12	301434	1347387305	
12-Sep-12	260429	1347473705	
13-Sep-12	260320	1347560105	
14-Sep-12	210766	1347646505	
15-Sep-12	231822	1347732905	
16-Sep-12	137402	1347819305	
17-Sep-12	225830	1347905705	
18-Sep-12	274038	1347992105	
19-Sep-12	227881	1348078505	
20-Sep-12	254127	1348164905	
21-Sep-12	525866	1348251305	
22-Sep-12	243920	1348337705	
23-Sep-12	126180	1348424105	
24-Sep-12	247282	1348510505	
25-Sep-12	244493	1348596905	
26-Sep-12	226978	1348683305	
27-Sep-12	235519	1348769705	
28-Sep-12	230156	1348856105	
29-Sep-12	222573	1348942505	
30-Sep-12	174828	1349028905	
01-Oct-12	188157	1349115305	
02-Oct-12	272016	1349201705	
03-Oct-12	255435	1349288105	
04-Oct-12	254160	1349374505	
05-Oct-12	246700	1349460905	
06-Oct-12	136053	1349547305	
07-Oct-12	127320	1349633705	
08-Oct-12	220547	1349720105	
09-Oct-12	204875	1349806505	
10-Oct-12	202675	1349892905	
11-Oct-12	211861	1349979305	
12-Oct-12	213519	1350065705	
13-Oct-12	143981	1350152105	
14-Oct-12	135676	1350238505	
15-Oct-12	175310	1350324905	
16-Oct-12	227635	1350411305	
17-Oct-12	221982	1350497705	
18-Oct-12	225076	1350584105	
19-Oct-12	210598	1350670505	
20-Oct-12	277982	1350756905	
21-Oct-12	173376	1350843305	
22-Oct-12	210153	1350929705	
23-Oct-12	273353	1351016105	
24-Oct-12	320031	1351102505	
25-Oct-12	321377	1351188905	
26-Oct-12	237576	1351275305	
27-Oct-12	241165	1351361705	
28-Oct-12	149397	1351448105	
29-Oct-12	155312	1351534505	
30-Oct-12	304336	1351620905	
31-Oct-12	260353	1351707305	
01-Nov-12	274305	1351793705	
02-Nov-12	235312	1351880105	
03-Nov-12	153402	1351966505	
04-Nov-12	102985	1352052905	
05-Nov-12	181095	1352139305	
06-Nov-12	201167	1352225705	
07-Nov-12	209076	1352312105	
08-Nov-12	221365	1352398505	
09-Nov-12	188746	1352484905	
10-Nov-12	116385	1352571305	
11-Nov-12	70782	1352657705	
12-Nov-12	141148	1352744105	
13-Nov-12	129324	1352830505	
14-Nov-12	138495	1352916905	
15-Nov-12	197617	1353003305	
16-Nov-12	352938	1353089705	
17-Nov-12	240583	1353176105	
18-Nov-12	186303	1353262505	
19-Nov-12	261421	1353348905	
20-Nov-12	188677	1353435305	
21-Nov-12	180768	1353521705	
22-Nov-12	190136	1353608105	
23-Nov-12	129408	1353694505	
24-Nov-12	170373	1353780905	
25-Nov-12	110521	1353867305	
26-Nov-12	176997	1353953705	
27-Nov-12	241122	1354040105	
28-Nov-12	224703	1354126505	
29-Nov-12	187947	1354212905	
30-Nov-12	179561	1354299305	
01-Dec-12	132459	1354385705	
02-Dec-12	118130	1354472105	
03-Dec-12	196437	1354558505	
04-Dec-12	218093	1354644905	
05-Dec-12	234931	1354731305	
06-Dec-12	218968	1354817705	
07-Dec-12	215837	1354904105	
08-Dec-12	167651	1354990505	
09-Dec-12	117807	1355076905	
10-Dec-12	205376	1355163305	
11-Dec-12	274581	1355249705	
12-Dec-12	241683	1355336105	
13-Dec-12	314720	1355422505	
14-Dec-12	239227	1355508905	
15-Dec-12	183553	1355595305	
16-Dec-12	105974	1355681705	
17-Dec-12	201625	1355768105	
18-Dec-12	247528	1355854505	
19-Dec-12	236506	1355940905	
20-Dec-12	165379	1356027305	
21-Dec-12	211096	1356113705	
22-Dec-12	154215	1356200105	
23-Dec-12	101679	1356286505	
24-Dec-12	156111	1356372905	
25-Dec-12	111224	1356459305	
26-Dec-12	122188	1356545705	
27-Dec-12	155968	1356632105	
28-Dec-12	174286	1356718505	
29-Dec-12	163629	1356804905	
30-Dec-12	113736	1356891305	
31-Dec-12	182154	1356977705	
01-Jan-13	118194	1357064105	
02-Jan-13	238889	1357150505	
03-Jan-13	157983	1357236905	
04-Jan-13	215147	1357323305	
05-Jan-13	196090	1357409705	
06-Jan-13	142274	1357496105	
07-Jan-13	167068	1357582505	
08-Jan-13	237429	1357668905	
09-Jan-13	259742	1357755305	
10-Jan-13	228363	1357841705	
11-Jan-13	212329	1357928105	
12-Jan-13	172922	1358014505	
13-Jan-13	167326	1358100905	
14-Jan-13	179174	1358187305	
15-Jan-13	237189	1358273705	
16-Jan-13	238408	1358360105	
17-Jan-13	274678	1358446505	
18-Jan-13	245541	1358532905	
19-Jan-13	169201	1358619305	
20-Jan-13	123270	1358705705	
21-Jan-13	191391	1358792105	
22-Jan-13	263059	1358878505	
23-Jan-13	300130	1358964905	
24-Jan-13	325164	1359051305	
25-Jan-13	268574	1359137705	
26-Jan-13	245015	1359224105	
27-Jan-13	159276	1359310505	
28-Jan-13	205434	1359396905	
29-Jan-13	403578	1359483305	
30-Jan-13	295506	1359569705	
31-Jan-13	368121	1359656105	
01-Feb-13	367159	1359742505	
02-Feb-13	326140	1359828905	
03-Feb-13	179662	1359915305	
04-Feb-13	186740	1360001705	
05-Feb-13	264011	1360088105	
06-Feb-13	281897	1360174505	
07-Feb-13	269461	1360260905	
08-Feb-13	229395	1360347305	
09-Feb-13	178199	1360433705	
10-Feb-13	175248	1360520105	
11-Feb-13	182960	1360606505	
12-Feb-13	274007	1360692905	
13-Feb-13	285150	1360779305	
14-Feb-13	260521	1360865705	
15-Feb-13	344516	1360952105	
16-Feb-13	175741	1361038505	
17-Feb-13	236938	1361124905	
18-Feb-13	242323	1361211305	
19-Feb-13	244979	1361297705	
20-Feb-13	291624	1361384105	
21-Feb-13	253357	1361470505	
22-Feb-13	258377	1361556905	
23-Feb-13	234715	1361643305	
24-Feb-13	281189	1361729705	
25-Feb-13	309020	1361816105	
26-Feb-13	272969	1361902505	
27-Feb-13	221616	1361988905	
28-Feb-13	299573	1362075305	
01-Mar-13	316865	1362161705	
02-Mar-13	254579	1362248105	
03-Mar-13	114781	1362334505	
04-Mar-13	193640	1362420905	
05-Mar-13	289133	1362507305	
06-Mar-13	347389	1362593705	
07-Mar-13	335040	1362680105	
08-Mar-13	237962	1362766505	
09-Mar-13	163029	1362852905	
10-Mar-13	150124	1362939305	
11-Mar-13	190220	1363025705	
12-Mar-13	239629	1363112105	
13-Mar-13	275858	1363198505	
14-Mar-13	237725	1363284905	
15-Mar-13	226189	1363371305	
16-Mar-13	160165	1363457705	
17-Mar-13	132482	1363544105	
18-Mar-13	196407	1363630505	
19-Mar-13	325117	1363716905	
20-Mar-13	291100	1363803305	
21-Mar-13	278804	1363889705	
22-Mar-13	304911	1363976105	
23-Mar-13	240709	1364062505	
24-Mar-13	181831	1364148905	
25-Mar-13	280497	1364235305	
26-Mar-13	266719	1364321705	
27-Mar-13	255956	1364408105	
28-Mar-13	295984	1364494505	
29-Mar-13	308499	1364580905	
30-Mar-13	247271	1364667305	
31-Mar-13	134108	1364753705	
01-Apr-13	184953	1364840105	
02-Apr-13	405803	1364926505	
03-Apr-13	387082	1365012905	
04-Apr-13	368186	1365099305	
05-Apr-13	243990	1365185705	
06-Apr-13	190633	1365272105	
07-Apr-13	165906	1365358505	
08-Apr-13	289594	1365444905	
09-Apr-13	342545	1365531305	
10-Apr-13	550847	1365617705	
11-Apr-13	668930	1365704105	
12-Apr-13	488571	1365790505	
13-Apr-13	291710	1365876905	
14-Apr-13	184978	1365963305	
15-Apr-13	227885	1366049705	
16-Apr-13	551347	1366136105	
17-Apr-13	319318	1366222505	
18-Apr-13	263182	1366308905	
19-Apr-13	274850	1366395305	
20-Apr-13	172944	1366481705	
21-Apr-13	152250	1366568105	
22-Apr-13	155334	1366654505	
23-Apr-13	178286	1366740905	
24-Apr-13	250438	1366827305	
25-Apr-13	258175	1366913705	
26-Apr-13	252533	1367000105	
27-Apr-13	221082	1367086505	
28-Apr-13	166226	1367172905	
29-Apr-13	291162	1367259305	
30-Apr-13	232155	1367345705	
01-May-13	265397	1367432105	
02-May-13	314467	1367518505	
03-May-13	372936	1367604905	
04-May-13	170898	1367691305	
05-May-13	187214	1367777705	
06-May-13	270750	1367864105	
07-May-13	455952	1367950505	
08-May-13	326095	1368036905	
09-May-13	168235	1368123305	
10-May-13	199167	1368209705	
11-May-13	208585	1368296105	
12-May-13	213420	1368382505	
13-May-13	263571	1368468905	
14-May-13	198946	1368555305	
15-May-13	287540	1368641705	
16-May-13	215241	1368728105	
17-May-13	179148	1368814505	
18-May-13	215396	1368900905	
19-May-13	115292	1368987305	
20-May-13	120053	1369073705	
21-May-13	148971	1369160105	
22-May-13	138220	1369246505	
23-May-13	137576	1369332905	
24-May-13	139597	1369419305	
25-May-13	243637	1369505705	
26-May-13	69529	1369592105	
27-May-13	90814	1369678505	
28-May-13	170467	1369764905	
29-May-13	151157	1369851305	
30-May-13	152657	1369937705	
31-May-13	169807	1370024105	
01-Jun-13	95939	1370110505	
02-Jun-13	113863	1370196905	
03-Jun-13	180238	1370283305	
04-Jun-13	219563	1370369705	
05-Jun-13	168716	1370456105	
06-Jun-13	160891	1370542505	
07-Jun-13	236004	1370628905	
08-Jun-13	139006	1370715305	
09-Jun-13	230003	1370801705	
10-Jun-13	160360	1370888105	
11-Jun-13	144557	1370974505	
12-Jun-13	174425	1371060905	
13-Jun-13	133983	1371147305	
14-Jun-13	192239	1371233705	
15-Jun-13	140122	1371320105	
16-Jun-13	103445	1371406505	
17-Jun-13	119282	1371492905	
18-Jun-13	145327	1371579305	
19-Jun-13	139177	1371665705	
20-Jun-13	148692	1371752105	
21-Jun-13	183150	1371838505	
22-Jun-13	106742	1371924905	
23-Jun-13	103164	1372011305	
24-Jun-13	156809	1372097705	
25-Jun-13	145328	1372184105	
26-Jun-13	157625	1372270505	
27-Jun-13	139122	1372356905	
28-Jun-13	170203	1372443305	
29-Jun-13	135258	1372529705	
30-Jun-13	104101	1372616105	
01-Jul-13	213572	1372702505	
02-Jul-13	259765	1372788905	
03-Jul-13	265226	1372875305	
04-Jul-13	325848	1372961705	
05-Jul-13	341564	1373048105	
06-Jul-13	251121	1373134505	
07-Jul-13	168843	1373220905	
08-Jul-13	189543	1373307305	
09-Jul-13	317919	1373393705	
10-Jul-13	324529	1373480105	
11-Jul-13	204001	1373566505	
12-Jul-13	329323	1373652905	
13-Jul-13	286972	1373739305	
14-Jul-13	170728	1373825705	
15-Jul-13	150769	1373912105	
16-Jul-13	224314	1373998505	
17-Jul-13	365413	1374084905	
18-Jul-13	330487	1374171305	
19-Jul-13	284835	1374257705	
20-Jul-13	134513	1374344105	
21-Jul-13	129945	1374430505	
22-Jul-13	225427	1374516905	
23-Jul-13	308763	1374603305	
24-Jul-13	236063	1374689705	
25-Jul-13	182581	1374776105	
26-Jul-13	203643	1374862505	
27-Jul-13	145742	1374948905	
28-Jul-13	103149	1375035305	
29-Jul-13	179861	1375121705	
30-Jul-13	171115	1375208105	
31-Jul-13	266412	1375294505	
01-Aug-13	238051	1375380905	
02-Aug-13	163294	1375467305	
03-Aug-13	210492	1375553705	
04-Aug-13	93830	1375640105	
05-Aug-13	155819	1375726505	
06-Aug-13	162196	1375812905	
07-Aug-13	147510	1375899305	
08-Aug-13	148904	1375985705	
09-Aug-13	137914	1376072105	
10-Aug-13	111037	1376158505	
11-Aug-13	117769	1376244905	
