date	close	x
03-Jan-09	1	1231006505
04-Jan-09	1	1231092905
05-Jan-09	1	1231179305
06-Jan-09	1	1231265705
07-Jan-09	1	1231352105
08-Jan-09	1	1231438505
09-Jan-09	1	1231524905
10-Jan-09	1	1231611305
11-Jan-09	1	1231697705
12-Jan-09	1	1231784105
13-Jan-09	1	1231870505
14-Jan-09	1	1231956905
15-Jan-09	1	1232043305
16-Jan-09	1	1232129705
17-Jan-09	1	1232216105
18-Jan-09	1	1232302505
19-Jan-09	1	1232388905
20-Jan-09	1	1232475305
21-Jan-09	1	1232561705
22-Jan-09	1	1232648105
23-Jan-09	1	1232734505
24-Jan-09	1	1232820905
25-Jan-09	1	1232907305
26-Jan-09	1	1232993705
27-Jan-09	1	1233080105
28-Jan-09	1	1233166505
29-Jan-09	1	1233252905
30-Jan-09	1	1233339305
31-Jan-09	1	1233425705
01-Feb-09	1	1233512105
02-Feb-09	1	1233598505
03-Feb-09	1	1233684905
04-Feb-09	1	1233771305
05-Feb-09	1	1233857705
06-Feb-09	1	1233944105
07-Feb-09	1	1234030505
08-Feb-09	1	1234116905
09-Feb-09	1	1234203305
10-Feb-09	1	1234289705
11-Feb-09	1	1234376105
12-Feb-09	1	1234462505
13-Feb-09	1	1234548905
14-Feb-09	1	1234635305
15-Feb-09	1	1234721705
16-Feb-09	1	1234808105
17-Feb-09	1	1234894505
18-Feb-09	1	1234980905
19-Feb-09	1	1235067305
20-Feb-09	1	1235153705
21-Feb-09	1	1235240105
22-Feb-09	1	1235326505
23-Feb-09	1	1235412905
24-Feb-09	1	1235499305
25-Feb-09	1	1235585705
26-Feb-09	1	1235672105
27-Feb-09	1	1235758505
28-Feb-09	1	1235844905
01-Mar-09	1	1235931305
02-Mar-09	1	1236017705
03-Mar-09	1	1236104105
04-Mar-09	1	1236190505
05-Mar-09	1	1236276905
06-Mar-09	1	1236363305
07-Mar-09	1	1236449705
08-Mar-09	1	1236536105
09-Mar-09	1	1236622505
10-Mar-09	1	1236708905
11-Mar-09	1	1236795305
12-Mar-09	1	1236881705
13-Mar-09	1	1236968105
14-Mar-09	1	1237054505
15-Mar-09	1	1237140905
16-Mar-09	1	1237227305
17-Mar-09	1	1237313705
18-Mar-09	1	1237400105
19-Mar-09	1	1237486505
20-Mar-09	1	1237572905
21-Mar-09	1	1237659305
22-Mar-09	1	1237745705
23-Mar-09	1	1237832105
24-Mar-09	1	1237918505
25-Mar-09	1	1238004905
26-Mar-09	1	1238091305
27-Mar-09	1	1238177705
28-Mar-09	1	1238264105
29-Mar-09	1	1238350505
30-Mar-09	1	1238436905
31-Mar-09	1	1238523305
01-Apr-09	1	1238609705
02-Apr-09	1	1238696105
03-Apr-09	1	1238782505
04-Apr-09	1	1238868905
05-Apr-09	1	1238955305
06-Apr-09	1	1239041705
07-Apr-09	1	1239128105
08-Apr-09	1	1239214505
09-Apr-09	1	1239300905
10-Apr-09	1	1239387305
11-Apr-09	1	1239473705
12-Apr-09	1	1239560105
13-Apr-09	1	1239646505
14-Apr-09	1	1239732905
15-Apr-09	1	1239819305
16-Apr-09	1	1239905705
17-Apr-09	1	1239992105
18-Apr-09	1	1240078505
19-Apr-09	1	1240164905
20-Apr-09	1	1240251305
21-Apr-09	1	1240337705
22-Apr-09	1	1240424105
23-Apr-09	1	1240510505
24-Apr-09	1	1240596905
25-Apr-09	1	1240683305
26-Apr-09	1	1240769705
27-Apr-09	1	1240856105
28-Apr-09	1	1240942505
29-Apr-09	1	1241028905
30-Apr-09	1	1241115305
01-May-09	1	1241201705
02-May-09	1	1241288105
03-May-09	1	1241374505
04-May-09	1	1241460905
05-May-09	1	1241547305
06-May-09	1	1241633705
07-May-09	1	1241720105
08-May-09	1	1241806505
09-May-09	1	1241892905
10-May-09	1	1241979305
11-May-09	1	1242065705
12-May-09	1	1242152105
13-May-09	1	1242238505
14-May-09	1	1242324905
15-May-09	1	1242411305
16-May-09	1	1242497705
17-May-09	1	1242584105
18-May-09	1	1242670505
19-May-09	1	1242756905
20-May-09	1	1242843305
21-May-09	1	1242929705
22-May-09	1	1243016105
23-May-09	1	1243102505
24-May-09	1	1243188905
25-May-09	1	1243275305
26-May-09	1	1243361705
27-May-09	1	1243448105
28-May-09	1	1243534505
29-May-09	1	1243620905
30-May-09	1	1243707305
31-May-09	1	1243793705
01-Jun-09	1	1243880105
02-Jun-09	1	1243966505
03-Jun-09	1	1244052905
04-Jun-09	1	1244139305
05-Jun-09	1	1244225705
06-Jun-09	1	1244312105
07-Jun-09	1	1244398505
08-Jun-09	1	1244484905
09-Jun-09	1	1244571305
10-Jun-09	1	1244657705
11-Jun-09	1	1244744105
12-Jun-09	1	1244830505
13-Jun-09	1	1244916905
14-Jun-09	1	1245003305
15-Jun-09	1	1245089705
16-Jun-09	1	1245176105
17-Jun-09	1	1245262505
18-Jun-09	1	1245348905
19-Jun-09	1	1245435305
20-Jun-09	1	1245521705
21-Jun-09	1	1245608105
22-Jun-09	1	1245694505
23-Jun-09	1	1245780905
24-Jun-09	1	1245867305
25-Jun-09	1	1245953705
26-Jun-09	1	1246040105
27-Jun-09	1	1246126505
28-Jun-09	1	1246212905
29-Jun-09	1	1246299305
30-Jun-09	1	1246385705
01-Jul-09	1	1246472105
02-Jul-09	1	1246558505
03-Jul-09	1	1246644905
04-Jul-09	1	1246731305
05-Jul-09	1	1246817705
06-Jul-09	1	1246904105
07-Jul-09	1	1246990505
08-Jul-09	1	1247076905
09-Jul-09	1	1247163305
10-Jul-09	1	1247249705
11-Jul-09	1	1247336105
12-Jul-09	1	1247422505
13-Jul-09	1	1247508905
